"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.16116",2101.29646383025,1.31059403120023,0.164152968744769,7.98398007189253,1.41688906671213e-15,1.30084277195479e-13
"MSTRG.14727",64600.7829582657,0.626102245164195,0.0784874387808339,7.9771012392506,1.49809944271097e-15,1.36796723706575e-13
"MSTRG.15234",194.834236984576,2.92037077865277,0.367977249047153,7.93628080598686,2.08334047129733e-15,1.8921435796573e-13
"MSTRG.13512",106.182264029193,-1.61748743472419,0.204124317400959,-7.92403107733105,2.29932118303583e-15,2.07713544091039e-13
"MSTRG.3566",2159.5275870411,-5.64261284823133,0.714129532351518,-7.90138566269773,2.75819792275535e-15,2.47841688878224e-13
"MSTRG.12586",103.616100102052,2.80680526723636,0.355433836010491,7.89684318955361,2.86055885079236e-15,2.55679474425584e-13
"MSTRG.730",2136.99779968188,-1.60565412417652,0.203379709261176,-7.89485898081688,2.90643673333738e-15,2.5841281966457e-13
"MSTRG.17438",1024.47738498376,1.13180842594892,0.143546471470424,7.88461335451298,3.15510890062186e-15,2.79053689309974e-13
"MSTRG.162",175.321723349225,2.13139595264194,0.270663604651611,7.87470467403771,3.41548654004721e-15,3.00509448546966e-13
"MSTRG.14128",41.0916938675415,-4.40088305925813,0.559372635181029,-7.86753370199076,3.61700847255245e-15,3.16591316719319e-13
"MSTRG.12961",1406.59034391635,3.36600506393254,0.427938784651023,7.86562280555491,3.67265613454595e-15,3.19805051963323e-13
"MSTRG.16363",141.927256714631,-1.11546616757056,0.141946496717375,-7.85835644673591,3.89206428527908e-15,3.37172522929331e-13
"MSTRG.907",72.9235200077743,2.18388290610232,0.278116646771679,7.8523990974736,4.08153234635761e-15,3.51092652927774e-13
"MSTRG.11220",105.421652642546,-2.05524153926239,0.261747286193416,-7.85200706051899,4.0943143684823e-15,3.51092652927774e-13
"MSTRG.17043",500.371594324185,1.36347115740808,0.173670068597914,7.85092772989468,4.12970895600673e-15,3.52339259564756e-13
"MSTRG.3461",1176.21230339329,1.14863999657625,0.146448031630307,7.84332833831373,4.38758778023121e-15,3.7245990136405e-13
"MSTRG.6972",75.2048313689369,-3.33401645225117,0.426780370283908,-7.81201921267671,5.62789791185471e-15,4.75360397124808e-13
"MSTRG.6709",149.402629198788,3.05217684231388,0.391289942797601,7.80029463699418,6.17628010214734e-15,5.19084078435697e-13
"MSTRG.11363",1075.34274221904,3.46073556528285,0.444956452148557,7.7776949824461,7.38578821792477e-15,6.17663962204966e-13
"MSTRG.15600",44.4740529839176,2.6600833421206,0.34230998025935,7.77097804774841,7.78823970463968e-15,6.48111986849646e-13
"MSTRG.18097",46.282314399642,-6.19382955324591,0.798031437558984,-7.76138540630877,8.40066038048192e-15,6.95648802977848e-13
"MSTRG.7929",4391.00310532386,2.20600714448702,0.284377183029577,7.75732821102453,8.67372501581305e-15,7.14757252156731e-13
"MSTRG.17131",2019.05806307975,1.64356823175879,0.211999277107056,7.75270677422552,8.99541720930832e-15,7.37667878237114e-13
"MSTRG.4140",88.1645612263671,-2.17672149681734,0.281274817938751,-7.73877132965145,1.00382135750727e-14,8.19205516539631e-13
"MSTRG.161",383.718411959704,2.99202111442241,0.38684385775377,7.73444131127153,1.0385817654015e-14,8.43498161679211e-13
"MSTRG.16483",1403.59105694452,0.492827160655417,0.0637843484757998,7.72645911469016,1.10579292686499e-14,8.93787555671308e-13
"MSTRG.4607",5624.80375128955,-1.56381902630922,0.202785661920315,-7.71168440362281,1.24167879579028e-14,9.98841899870725e-13
"MSTRG.210",456.176020588228,1.36462392200661,0.17726803486136,7.69808230273364,1.38123401503794e-14,1.1058382092908e-12
"MSTRG.13396",463.862879228137,2.17302328537775,0.28231560508606,7.69714194408535,1.3914330383156e-14,1.10874897718233e-12
"MSTRG.3609",2382.22009275233,0.516808976004086,0.0674521225455135,7.66186380058489,1.83253926697539e-14,1.45338431159696e-12
"MSTRG.7192",859.635829996158,-1.78777772297957,0.233636840176846,-7.65195130025877,1.97952211104492e-14,1.56261995429354e-12
"MSTRG.4480",602.973655793624,1.91772862542803,0.251045878160076,7.63895682925817,2.18988712108225e-14,1.72064014588105e-12
